Country,Region,IncomeGroup,Area,Measure,Value
Bosnia and Herzegovina,Other Europe,Upper-middle,Fishing grounds,Ecological deficit or reserve,-0.017547583
Bosnia and Herzegovina,Other Europe,Upper-middle,Forest,Ecological deficit or reserve,-1.191938091
Bosnia and Herzegovina,Other Europe,Upper-middle,Grazing land,Ecological deficit or reserve,-0.1292484
Bosnia and Herzegovina,Other Europe,Upper-middle,Total,Ecological deficit or reserve,-1.677850297
Bosnia and Herzegovina,Other Europe,Upper-middle,Built up land,Ecological footprint of consumption,0.014372216
Bosnia and Herzegovina,Other Europe,Upper-middle,Cropland,Ecological footprint of consumption,0.617889857
Bosnia and Herzegovina,Other Europe,Upper-middle,Fishing grounds,Ecological footprint of consumption,0.020668099
Bosnia and Herzegovina,Other Europe,Upper-middle,Forest,Ecological footprint of consumption,2.319314511
Bosnia and Herzegovina,Other Europe,Upper-middle,Grazing land,Ecological footprint of consumption,0.318028269
Bosnia and Herzegovina,Other Europe,Upper-middle,Total,Ecological footprint of consumption,3.290272952
Botswana,Africa,Upper-middle,Built up land,Biocapacity,0.014983594
Botswana,Africa,Upper-middle,Cropland,Biocapacity,0.050001841
Botswana,Africa,Upper-middle,Fishing grounds,Biocapacity,0.248447031
Botswana,Africa,Upper-middle,Forest,Biocapacity,0.555452468
Botswana,Africa,Upper-middle,Grazing land,Biocapacity,2.265173347
Botswana,Africa,Upper-middle,Total,Biocapacity,3.134058281
Botswana,Africa,Upper-middle,Built up land,Ecological deficit or reserve,0
Botswana,Africa,Upper-middle,Cropland,Ecological deficit or reserve,-0.258673976
Botswana,Africa,Upper-middle,Fishing grounds,Ecological deficit or reserve,0.233204756
Botswana,Africa,Upper-middle,Forest,Ecological deficit or reserve,-1.47091949
Botswana,Africa,Upper-middle,Grazing land,Ecological deficit or reserve,2.093610726
Botswana,Africa,Upper-middle,Total,Ecological deficit or reserve,0.597222016
Botswana,Africa,Upper-middle,Built up land,Ecological footprint of consumption,0.014983594
Botswana,Africa,Upper-middle,Cropland,Ecological footprint of consumption,0.308675817
Botswana,Africa,Upper-middle,Fishing grounds,Ecological footprint of consumption,0.015242275
Botswana,Africa,Upper-middle,Forest,Ecological footprint of consumption,2.026371958
Botswana,Africa,Upper-middle,Grazing land,Ecological footprint of consumption,0.17156262
Botswana,Africa,Upper-middle,Total,Ecological footprint of consumption,2.536836265
Brazil,Latin America,Upper-middle,Built up land,Biocapacity,0.093618999
Brazil,Latin America,Upper-middle,Cropland,Biocapacity,1.130654383
Brazil,Latin America,Upper-middle,Fishing grounds,Biocapacity,0.165511156
Brazil,Latin America,Upper-middle,Forest,Biocapacity,6.490059901
Brazil,Latin America,Upper-middle,Grazing land,Biocapacity,0.972521971
Brazil,Latin America,Upper-middle,Total,Biocapacity,8.852366409
Brazil,Latin America,Upper-middle,Built up land,Ecological deficit or reserve,0
Brazil,Latin America,Upper-middle,Cropland,Ecological deficit or reserve,0.424639505
Brazil,Latin America,Upper-middle,Fishing grounds,Ecological deficit or reserve,0.118872756
Brazil,Latin America,Upper-middle,Forest,Ecological deficit or reserve,5.056753292
Brazil,Latin America,Upper-middle,Grazing land,Ecological deficit or reserve,0.174406321
Brazil,Latin America,Upper-middle,Total,Ecological deficit or reserve,5.774671874
Brazil,Latin America,Upper-middle,Built up land,Ecological footprint of consumption,0.093618999
Brazil,Latin America,Upper-middle,Cropland,Ecological footprint of consumption,0.706014878
Brazil,Latin America,Upper-middle,Fishing grounds,Ecological footprint of consumption,0.0466384
Brazil,Latin America,Upper-middle,Forest,Ecological footprint of consumption,1.433306609
Brazil,Latin America,Upper-middle,Grazing land,Ecological footprint of consumption,0.79811565
Brazil,Latin America,Upper-middle,Total,Ecological footprint of consumption,3.077694535
Brunei Darussalam,Asia-Pacific,High income,Built up land,Biocapacity,0.023872434
Brunei Darussalam,Asia-Pacific,High income,Cropland,Biocapacity,0.016907585
Brunei Darussalam,Asia-Pacific,High income,Fishing grounds,Biocapacity,1.239506187
Brunei Darussalam,Asia-Pacific,High income,Forest,Biocapacity,1.53890609
Brunei Darussalam,Asia-Pacific,High income,Grazing land,Biocapacity,0.010929711
Brunei Darussalam,Asia-Pacific,High income,Total,Biocapacity,2.830122007
Brunei Darussalam,Asia-Pacific,High income,Built up land,Ecological deficit or reserve,0
Brunei Darussalam,Asia-Pacific,High income,Cropland,Ecological deficit or reserve,-0.414055248
Brunei Darussalam,Asia-Pacific,High income,Fishing grounds,Ecological deficit or reserve,1.038805219
Brunei Darussalam,Asia-Pacific,High income,Forest,Ecological deficit or reserve,-3.058055536
Brunei Darussalam,Asia-Pacific,High income,Grazing land,Ecological deficit or reserve,-0.281974032
Brunei Darussalam,Asia-Pacific,High income,Total,Ecological deficit or reserve,-2.715279597
Brunei Darussalam,Asia-Pacific,High income,Built up land,Ecological footprint of consumption,0.023872434
Brunei Darussalam,Asia-Pacific,High income,Cropland,Ecological footprint of consumption,0.430962833
Brunei Darussalam,Asia-Pacific,High income,Fishing grounds,Ecological footprint of consumption,0.200700969
Brunei Darussalam,Asia-Pacific,High income,Forest,Ecological footprint of consumption,4.596961625
Brunei Darussalam,Asia-Pacific,High income,Grazing land,Ecological footprint of consumption,0.292903744
Brunei Darussalam,Asia-Pacific,High income,Total,Ecological footprint of consumption,5.545401604
Bulgaria,EU-28,Upper-middle,Built up land,Biocapacity,0.160412924
Bulgaria,EU-28,Upper-middle,Cropland,Biocapacity,1.775250054
Bulgaria,EU-28,Upper-middle,Fishing grounds,Biocapacity,0.121231012
Bulgaria,EU-28,Upper-middle,Forest,Biocapacity,1.212419976
Bulgaria,EU-28,Upper-middle,Grazing land,Biocapacity,0.066787269
Bulgaria,EU-28,Upper-middle,Total,Biocapacity,3.336101235
Bulgaria,EU-28,Upper-middle,Built up land,Ecological deficit or reserve,0
Bulgaria,EU-28,Upper-middle,Cropland,Ecological deficit or reserve,1.167641471
Bulgaria,EU-28,Upper-middle,Fishing grounds,Ecological deficit or reserve,0.090483329
Bulgaria,EU-28,Upper-middle,Forest,Ecological deficit or reserve,-1.025082433
Bulgaria,EU-28,Upper-middle,Grazing land,Ecological deficit or reserve,-0.066474385
Bulgaria,EU-28,Upper-middle,Total,Ecological deficit or reserve,0.166567982
Bulgaria,EU-28,Upper-middle,Built up land,Ecological footprint of consumption,0.160412924
Bulgaria,EU-28,Upper-middle,Cropland,Ecological footprint of consumption,0.607608583
Bulgaria,EU-28,Upper-middle,Fishing grounds,Ecological footprint of consumption,0.030747683
Bulgaria,EU-28,Upper-middle,Forest,Ecological footprint of consumption,2.237502409
Bulgaria,EU-28,Upper-middle,Grazing land,Ecological footprint of consumption,0.133261654
Bulgaria,EU-28,Upper-middle,Total,Ecological footprint of consumption,3.169533252
Burkina Faso,Africa,Low income,Built up land,Biocapacity,0.075152199
Burkina Faso,Africa,Low income,Cropland,Biocapacity,0.646450496
Burkina Faso,Africa,Low income,Fishing grounds,Biocapacity,0.001296073
Burkina Faso,Africa,Low income,Forest,Biocapacity,0.231364491
Burkina Faso,Africa,Low income,Grazing land,Biocapacity,0.16071149
Burkina Faso,Africa,Low income,Total,Biocapacity,1.114974748
Burkina Faso,Africa,Low income,Built up land,Ecological deficit or reserve,0
Burkina Faso,Africa,Low income,Cropland,Ecological deficit or reserve,0.067620466
Burkina Faso,Africa,Low income,Fishing grounds,Ecological deficit or reserve,-0.027126581
Burkina Faso,Africa,Low income,Forest,Ecological deficit or reserve,-0.23647603
Burkina Faso,Africa,Low income,Grazing land,Ecological deficit or reserve,-0.000666551
Burkina Faso,Africa,Low income,Total,Ecological deficit or reserve,-0.196648696
Burkina Faso,Africa,Low income,Built up land,Ecological footprint of consumption,0.075152199
Burkina Faso,Africa,Low income,Cropland,Ecological footprint of consumption,0.578830029
Burkina Faso,Africa,Low income,Fishing grounds,Ecological footprint of consumption,0.028422653
Burkina Faso,Africa,Low income,Forest,Ecological footprint of consumption,0.467840521
Burkina Faso,Africa,Low income,Grazing land,Ecological footprint of consumption,0.161378041
Burkina Faso,Africa,Low income,Total,Ecological footprint of consumption,1.311623444
Burundi,Africa,Low income,Built up land,Biocapacity,0.034468994
Burundi,Africa,Low income,Cropland,Biocapacity,0.212892808
Burundi,Africa,Low income,Fishing grounds,Biocapacity,0.007308351
Burundi,Africa,Low income,Forest,Biocapacity,0.008633238
Burundi,Africa,Low income,Grazing land,Biocapacity,0.060671284
Burundi,Africa,Low income,Total,Biocapacity,0.323974676
Burundi,Africa,Low income,Built up land,Ecological deficit or reserve,0
Burundi,Africa,Low income,Cropland,Ecological deficit or reserve,-0.007622152
Burundi,Africa,Low income,Fishing grounds,Ecological deficit or reserve,0.003925428
Burundi,Africa,Low income,Forest,Ecological deficit or reserve,-0.276386013
Burundi,Africa,Low income,Grazing land,Ecological deficit or reserve,-0.000736607
Burundi,Africa,Low income,Total,Ecological deficit or reserve,-0.280819344
Burundi,Africa,Low income,Built up land,Ecological footprint of consumption,0.034468994
Burundi,Africa,Low income,Cropland,Ecological footprint of consumption,0.220514959
Burundi,Africa,Low income,Fishing grounds,Ecological footprint of consumption,0.003382923
Burundi,Africa,Low income,Forest,Ecological footprint of consumption,0.285019251
Burundi,Africa,Low income,Grazing land,Ecological footprint of consumption,0.061407892
Burundi,Africa,Low income,Total,Ecological footprint of consumption,0.604794019
Cabo Verde,Africa,Lower-middle,Total,Biocapacity,0.602903885
Cabo Verde,Africa,Lower-middle,Total,Ecological deficit or reserve,-1.029364352
Cabo Verde,Africa,Lower-middle,Total,Ecological footprint of consumption,1.632268238
Cambodia,Asia-Pacific,Low income,Total,Biocapacity,1.108491962
Cambodia,Asia-Pacific,Low income,Total,Ecological deficit or reserve,-0.209320071
Cambodia,Asia-Pacific,Low income,Total,Ecological footprint of consumption,1.317812033
Cameroon,Africa,Lower-middle,Built up land,Biocapacity,0.060076215
Cameroon,Africa,Lower-middle,Cropland,Biocapacity,0.603036548
Cameroon,Africa,Lower-middle,Fishing grounds,Biocapacity,0.0744276
Cameroon,Africa,Lower-middle,Forest,Biocapacity,0.847776623
Cameroon,Africa,Lower-middle,Grazing land,Biocapacity,0.091767152
Cameroon,Africa,Lower-middle,Total,Biocapacity,1.677084138
Cameroon,Africa,Lower-middle,Built up land,Ecological deficit or reserve,0
Cameroon,Africa,Lower-middle,Cropland,Ecological deficit or reserve,0.002617594
Cameroon,Africa,Lower-middle,Fishing grounds,Ecological deficit or reserve,-0.008140163
Cameroon,Africa,Lower-middle,Forest,Ecological deficit or reserve,0.413960959
Cameroon,Africa,Lower-middle,Grazing land,Ecological deficit or reserve,-0.005474419
Cameroon,Africa,Lower-middle,Total,Ecological deficit or reserve,0.402963971
Cameroon,Africa,Lower-middle,Built up land,Ecological footprint of consumption,0.060076215
Cameroon,Africa,Lower-middle,Cropland,Ecological footprint of consumption,0.600418954
Cameroon,Africa,Lower-middle,Fishing grounds,Ecological footprint of consumption,0.082567763
Cameroon,Africa,Lower-middle,Forest,Ecological footprint of consumption,0.433815664
Cameroon,Africa,Lower-middle,Grazing land,Ecological footprint of consumption,0.097241571
Cameroon,Africa,Lower-middle,Total,Ecological footprint of consumption,1.274120167
Canada,North America,High income,Built up land,Biocapacity,0.062374002
Canada,North America,High income,Cropland,Biocapacity,2.680989815
Canada,North America,High income,Fishing grounds,Biocapacity,3.368667392
Canada,North America,High income,Forest,Biocapacity,8.849942308
Canada,North America,High income,Grazing land,Biocapacity,0.287491787
Canada,North America,High income,Total,Biocapacity,15.2494653
Canada,North America,High income,Built up land,Ecological deficit or reserve,0
Canada,North America,High income,Cropland,Ecological deficit or reserve,1.60995077
Canada,North America,High income,Fishing grounds,Ecological deficit or reserve,3.2314894
Canada,North America,High income,Forest,Ecological deficit or reserve,2.395025028
Canada,North America,High income,Grazing land,Ecological deficit or reserve,-0.036687531
Canada,North America,High income,Total,Ecological deficit or reserve,7.199777668
Canada,North America,High income,Built up land,Ecological footprint of consumption,0.062374002
Canada,North America,High income,Cropland,Ecological footprint of consumption,1.071039044
Canada,North America,High income,Fishing grounds,Ecological footprint of consumption,0.137177992
Canada,North America,High income,Forest,Ecological footprint of consumption,6.45491728
Canada,North America,High income,Grazing land,Ecological footprint of consumption,0.324179318
Canada,North America,High income,Total,Ecological footprint of consumption,8.049687636
Cayman Islands,Latin America,High income,Total,Biocapacity,0.308809547
Cayman Islands,Latin America,High income,Total,Ecological deficit or reserve,-5.169456054
Cayman Islands,Latin America,High income,Total,Ecological footprint of consumption,5.478265601
Central African Republic,Africa,Low income,Built up land,Biocapacity,0.036480229
Central African Republic,Africa,Low income,Cropland,Biocapacity,0.281430111
Central African Republic,Africa,Low income,Fishing grounds,Biocapacity,0
Central African Republic,Africa,Low income,Forest,Biocapacity,6.504782177
Central African Republic,Africa,Low income,Grazing land,Biocapacity,0.540059331
Central African Republic,Africa,Low income,Total,Biocapacity,7.362751848
Central African Republic,Africa,Low income,Built up land,Ecological deficit or reserve,0
Central African Republic,Africa,Low income,Cropland,Ecological deficit or reserve,-0.010157788
Central African Republic,Africa,Low income,Fishing grounds,Ecological deficit or reserve,-0.017722688
Central African Republic,Africa,Low income,Forest,Ecological deficit or reserve,6.246570525
Central African Republic,Africa,Low income,Grazing land,Ecological deficit or reserve,0.019485097
Central African Republic,Africa,Low income,Total,Ecological deficit or reserve,6.238175147
Central African Republic,Africa,Low income,Built up land,Ecological footprint of consumption,0.036480229
Central African Republic,Africa,Low income,Cropland,Ecological footprint of consumption,0.291587899
Central African Republic,Africa,Low income,Fishing grounds,Ecological footprint of consumption,0.017722688
Central African Republic,Africa,Low income,Forest,Ecological footprint of consumption,0.258211652
Central African Republic,Africa,Low income,Grazing land,Ecological footprint of consumption,0.520574233
Central African Republic,Africa,Low income,Total,Ecological footprint of consumption,1.124576701
Chad,Africa,Low income,Built up land,Biocapacity,0.062813633
Chad,Africa,Low income,Cropland,Biocapacity,0.442676124
